time (min),response
40.05,7.447394252681613e-10
40.06,6.94210265339154e-10
40.07,6.471094132404111e-10
40.08,6.03204264776712e-10
40.09,5.622779975070735e-10
40.1,5.241284999826896e-10
40.11,4.885673736338034e-10
40.12,4.554190023769284e-10
40.13,4.2451968534731374e-10
40.14,3.9571682847400154e-10
40.15,3.688681909047618e-10
40.16,3.4384118255989384e-10
40.17,3.205122093455485e-10
40.18,2.9876606279317693e-10
40.19,2.7849535111064423e-10
40.2,2.595999688355783e-10
40.21,2.4198660247173004e-10
40.22,2.2556826966685663e-10
40.23,2.102638896566346e-10
40.24,1.9599788285307354e-10
40.25,1.8269979760015837e-10
40.26,1.7030396225331168e-10
40.27,1.5874916086470106e-10
40.28,1.479783308726748e-10
40.29,1.3793828130232275e-10
40.3,1.2857943008567958e-10
40.31,1.198555592042092e-10
40.32,1.1172358644444119e-10
40.33,1.0414335263950044e-10
40.34,9.707742334594986e-11
40.35,9.049090397647529e-11
40.36,8.435126747542869e-11
40.37,7.862819368630737e-11
40.38,7.329341961781513e-11
40.39,6.832059986911369e-11
40.4,6.36851765249195e-11
40.41,5.936425787800641e-11
40.42,5.5336505380138216e-11
40.43,5.15820282631833e-11
40.44,4.808228530995817e-11
40.45,4.481999328976018e-11
40.46,4.1779041606373316e-11
40.47,3.894441273702399e-11
40.48,3.6302108069427746e-11
40.49,3.383907877063678e-11
40.5,3.154316134631751e-11
40.51,2.9403017572191985e-11
40.52,2.740807850103198e-11
40.53,2.5548492268671734e-11
40.54,2.3815075441271998e-11
40.55,2.2199267663592862e-11
40.56,2.0693089384288417e-11
40.57,1.9289102449466558e-11
40.58,1.7980373369890187e-11
40.59,1.6760439080439415e-11
40.6,1.5623275022728374e-11
40.61,1.456326539324822e-11
40.62,1.3575175410126158e-11
40.63,1.2654125461527555e-11
40.64,1.1795567008043532e-11
40.65,1.0995260120050105e-11
40.66,1.024925253912122e-11
40.67,9.553860160081311e-12
40.68,8.905648837316993e-12
40.69,8.301417425491264e-12
40.7,7.73818197091726e-12
40.71,7.213160975517156e-12
40.72,6.723761660590202e-12
40.73,6.26756716256168e-12
40.74,5.8423245974740904e-12
40.75,5.445933935281817e-12
40.76,5.0764376290007265e-12
40.77,4.732010947503306e-12
40.78,4.4109529642147894e-12
40.79,4.111678157207301e-12
40.8,3.832708579214054e-12
40.81,3.572666558891775e-12
40.82,3.3302678972899104e-12
40.83,3.104315525924726e-12
40.84,2.8936935951425996e-12
40.85,2.697361963576615e-12
40.86,2.5143510614818125e-12
40.87,2.343757102584779e-12
40.88,2.1847376207994335e-12
40.89,2.036507309768876e-12
40.9,1.8983341446852883e-12
40.91,1.7695357672381717e-12
40.92,1.6494761158363665e-12
40.93,1.5375622844635937e-12
40.94,1.4332415946539373e-12
40.95,1.3359988661289937e-12
40.96,1.2453538726170005e-12
40.97,1.1608589702892837e-12
40.98,1.0820968871034649e-12
40.99,1.0086786621351222e-12
41.0,9.402417247222568e-13
41.01,8.764481039356614e-13
41.02,8.169827595337638e-13
41.03,7.615520261590258e-13
41.04,7.098821630922668e-13
41.05,6.617180024038484e-13
41.06,6.168216888250046e-13
41.07,5.749715051166891e-13
41.08,5.359607771346386e-13
41.09,4.995968531839766e-13
41.1,4.657001526226294e-13
41.11,4.341032790149994e-13
41.12,4.0465019345672884e-13
41.13,3.7719544398765584e-13
41.14,3.5160344728777606e-13
41.15,3.277478191085844e-13
41.16,3.055107501335578e-13
41.17,2.84782424185228e-13
41.18,2.6546047590588907e-13
41.19,2.474494852334938e-13
41.2,2.306605061765408e-13
41.21,2.1501062756068056e-13
41.22,2.0042256357772373e-13
41.23,1.8682427211524677e-13
41.24,1.7414859898174432e-13
41.25,1.623329462704801e-13
41.26,1.5131896322414237e-13
41.27,1.4105225807382602e-13
41.28,1.3148212942918125e-13
41.29,1.2256131589317554e-13
41.3,1.1424576266508947e-13
41.31,1.0649440397901294e-13
41.32,9.926896030351717e-14
41.33,9.253374930088609e-14
41.34,8.625550961245843e-14
41.35,8.04032365997955e-14
41.36,7.494802923045926e-14
41.37,6.98629473523463e-14
41.38,6.512287865166293e-14
41.39,6.07044146375682e-14
41.4,5.6585735040993807e-14
41.41,5.274650005681753e-14
41.42,4.9167749897180635e-14
41.43,4.5831811159939846e-14
41.44,4.272220954981801e-14
41.45,3.982358852128038e-14
41.46,3.7121633441336923e-14
41.47,3.4603000897737375e-14
41.48,3.225525280349007e-14
41.49,3.006679497225422e-14
41.5,2.8026819861284862e-14
41.51,2.6125253199144683e-14
41.52,2.435270423463924e-14
41.53,2.2700419361266274e-14
41.54,2.1160238888146888e-14
41.55,1.972455674398015e-14
41.56,1.8386282915001002e-14
41.57,1.7138808431456772e-14
41.58,1.5975972729676484e-14
41.59,1.4892033228570292e-14
41.6,1.3881636970304401e-14
41.61,1.2939794185096826e-14
41.62,1.206185364959836e-14
41.63,1.1243479717156942e-14
41.64,1.0480630906538625e-14
41.65,9.769539943357324e-15
41.66,9.106695155661728e-15
41.67,8.488823131793167e-15
41.68,7.912872554877364e-15
41.69,7.375999134111398e-15
41.7,6.875551558438157e-15
41.71,6.409058403236736e-15
41.72,5.974215925366503e-15
41.73,5.5688766862972436e-15
41.74,5.191038947136964e-15
41.75,4.83883678318821e-15
41.76,4.510530869210464e-15
41.77,4.204499889887722e-15
41.78,3.9192325330790266e-15
41.79,3.653320026309984e-15
41.8,3.4054491796515356e-15
41.81,3.174395900624779e-15
41.82,2.959019149108237e-15
41.83,2.7582553023918456e-15
41.84,2.571112902552601e-15
41.85,2.3966677602106972e-15
41.86,2.2340583904855752e-15
41.87,2.0824817586148284e-15
41.88,1.9411893142240867e-15
41.89,1.809483294664926e-15
41.9,1.6867132791631925e-15
41.91,1.5722729767628263e-15
41.92,1.465597232201159e-15
41.93,1.366159234930257e-15
41.94,1.2734679175001623e-15
41.95,1.1870655304576622e-15
41.96,1.1065253817834255e-15
41.97,1.0314497297035416e-15
41.98,9.614678184704656e-16
41.99,8.96234047412095e-16
42.0,8.354262642076914e-16
42.01,7.787441739614058e-16
42.02,7.259078562175025e-16
42.03,6.766563825932844e-16
42.04,6.307465282026607e-16
42.05,5.879515705075955e-16
42.06,5.480601696649578e-16
42.07,5.108753248398964e-16
42.08,4.762134013311371e-16
42.09,4.4390322370420124e-16
42.1,4.137852304537959e-16
42.11,3.8571068602059465e-16
42.12,3.5954094627137995e-16
42.13,3.351467738148425e-16
42.14,3.124076997720355e-16
42.15,2.912114288493045e-16
42.16,2.714532847760623e-16
42.17,2.5303569336848266e-16
42.18,2.358677006664041e-16
42.19,2.1986452376360892e-16
42.2,2.0494713211354728e-16
42.21,1.910418572426481e-16
42.22,1.78080028943755e-16
42.23,1.6599763615326255e-16
42.24,1.5473501083702556e-16
42.25,1.442365333240612e-16
42.26,1.3445035763273377e-16
42.27,1.253281554330985e-16
42.28,1.1682487738090964e-16
42.29,1.0889853064461677e-16
42.3,1.015099715267879e-16
42.31,9.462271215574089e-17
42.32,8.820274029281819e-17
42.33,8.22183513653427e-17
42.34,7.663999189586379e-17
42.35,7.144011355443307e-17
42.36,6.65930371131181e-17
42.37,6.20748256309835e-17
42.38,5.786316624321312e-17
42.39,5.393725997063042e-17
42.4,5.027771900540577e-17
42.41,4.686647096576632e-17
42.42,4.368666964682235e-17
42.43,4.072261182679523e-17
42.44,3.795965971776622e-17
42.45,3.538416867801233e-17
42.46,3.2983419828921476e-17
42.47,3.0745557243709204e-17
42.48,2.8659529397777316e-17
42.49,2.6715034591544904e-17
42.5,2.4902470076247194e-17
42.51,2.3212884631437406e-17
42.52,2.163793436002776e-17
42.53,2.016984148255343e-17
42.54,1.8801355927156725e-17
42.55,1.752571952562902e-17
42.56,1.6336632638678444e-17
42.57,1.5228223045613882e-17
42.58,1.4195016944796988e-17
42.59,1.3231911921667074e-17
42.6,1.2334151750832443e-17
42.61,1.1497302907786982e-17
42.62,1.0717232674268383e-17
42.63,9.990088729123375e-18
42.64,9.312280123896497e-18
42.65,8.68045954918427e-18
42.66,8.0915068041892e-18
42.67,7.542513387829796e-18
42.68,7.030768135317003e-18
42.69,6.553743829258468e-18
42.7,6.109084719176992e-18
42.71,5.6945948878057005e-18
42.72,5.308227406705782e-18
42.73,4.948074227657687e-18
42.74,4.612356759900558e-18
42.75,4.2994170866899084e-18
42.76,4.007709777792602e-18
42.77,3.7357942574906895e-18
42.78,3.4823276904017715e-18
42.79,3.2460583499810804e-18
42.8,3.0258194369600326e-18
42.81,2.820523317191152e-18
42.82,2.6291561504449784e-18
42.83,2.4507728836315585e-18
42.84,2.2844925837238296e-18
42.85,2.12949408733301e-18
42.86,1.985011945451086e-18
42.87,1.85033264333611e-18
42.88,1.7247910768703316e-18
42.89,1.6077672679913142e-18
42.9,1.4986833029740833e-18
42.91,1.397000478445776e-18
42.92,1.3022166410373125e-18
42.93,1.2138637075351623e-18
42.94,1.1315053532853766e-18
42.95,1.054734857435636e-18
42.96,9.831730943735553e-19
42.97,9.164666614415618e-19
42.98,8.542861336833056e-19
42.99,7.963244370019782e-19
43.0,7.422953316969493e-19
43.01,6.9193199888918045e-19
43.02,6.4498572285540965e-19
43.03,6.012246627633802e-19
43.04,5.6043270774223135e-19
43.05,5.224084096345553e-19
43.06,4.869639881589813e-19
43.07,4.539244035707518e-19
43.08,4.2312649224031236e-19
43.09,3.9441816088144666e-19
43.1,3.676576354494879e-19
43.11,3.427127610002176e-19
43.12,3.194603490521814e-19
43.13,2.9778556922912766e-19
43.14,2.775813821784669e-19
43.15,2.587480109649716e-19
43.16,2.411924483295632e-19
43.17,2.2482799737958743e-19
43.18,2.0957384344243846e-19
43.19,1.9535465496800131e-19
43.2,1.8210021150920316e-19
43.21,1.6974505694338228e-19
43.22,1.5822817622183869e-19
43.23,1.474926940514077e-19
43.24,1.3748559401987577e-19
43.25,1.2815745677823805e-19
43.26,1.1946221598672685e-19
43.27,1.1135693081951052e-19
43.28,1.0380157390450327e-19
43.29,9.675883365100935e-20
43.3,9.019392998912452e-20
43.31,8.407444261083119e-20
43.32,7.837015086463758e-20
43.33,7.305288451302565e-20
43.34,6.809638461575668e-20
43.35,6.347617385197764e-20
43.36,5.916943564070176e-20
43.37,5.515490146276511e-20
43.38,5.141274582775581e-20
43.39,4.792448836725812e-20
43.4,4.4672902570855145e-20
43.41,4.164193071424707e-20
43.42,3.8816604559323425e-20
43.43,3.618297143459471e-20
43.44,3.37280253309077e-20
43.45,3.1439642672206e-20
43.46,2.9306522444118765e-20
43.47,2.731813038469775e-20
43.48,2.5464646961724728e-20
43.49,2.3736918879649142e-20
43.5,2.2126413876695887e-20
43.51,2.0625178588893453e-20
43.52,1.922579927295725e-20
43.53,1.7921365194049937e-20
43.54,1.67054344976058e-20
43.55,1.5572002396695447e-20
43.56,1.4515471517812235e-20
43.57,1.3530624258646492e-20
43.58,1.2612597021324155e-20
43.59,1.1756856193878147e-20
43.6,1.0959175761331522e-20
43.61,1.021561643582029e-20
43.62,9.522506202703833e-21
43.63,8.876422186582146e-21
43.64,8.274173747671623e-21
43.65,7.712786725055376e-21
43.66,7.189488749004126e-21
43.67,6.701695549825227e-21
43.68,6.2469981956325325e-21
43.69,5.823151196006486e-21
43.7,5.428061412800984e-21
43.71,5.0597777233307226e-21
43.72,4.7164813848896824e-21
43.73,4.396477053021137e-21
43.74,4.098184409179519e-21
43.75,3.820130356441139e-21
43.76,3.560941744718799e-21
43.77,3.3193385895588886e-21
43.78,3.0941277510298995e-21
43.79,2.8841970414851814e-21
43.8,2.6885097331042776e-21
43.81,2.5060994380862444e-21
43.82,2.336065336213125e-21
43.83,2.1775677262127766e-21
43.84,2.029823878954473e-21
43.85,1.8921041719973554e-21
43.86,1.7637284864014157e-21
43.87,1.6440628480090652e-21
43.88,1.5325162966089148e-21
43.89,1.4285379675212313e-21
43.9,1.3316143711915453e-21
43.91,1.2412668573595339e-21
43.92,1.15704925127871e-21
43.93,1.078545650314505e-21
43.94,1.0053683700384958e-21
43.95,9.371560296767026e-22
43.96,8.735717674565483e-22
43.97,8.143015770387985e-22
43.98,7.590527568198466e-22
43.99,7.07552464445644e-22
44.0,6.595463693993919e-22
44.01,6.147973970082046e-22
44.02,5.730845576668731e-22
44.03,5.3420185549658205e-22
44.04,4.979572710487799e-22
44.05,4.641718130309505e-22
44.06,4.326786343708653e-22
44.07,4.0332220825430563e-22
44.08,3.7595756006685247e-22
44.09,3.5044955144719597e-22
44.1,3.266722129160243e-22
44.11,3.0450812178462957e-22
44.12,2.838478222714312e-22
44.13,2.645892849623737e-22
44.14,2.4663740294599866e-22
44.15,2.2990352213468255e-22
44.16,2.1430500345280394e-22
44.17,1.9976481472954061e-22
44.18,1.8621115028104373e-22
44.19,1.73577076303128e-22
44.2,1.618002003234891e-22
44.21,1.5082236308096366e-22
44.22,1.4058935131011622e-22
44.23,1.3105063001292984e-22
44.24,1.221590928953179e-22
44.25,1.138708297360755e-22
44.26,1.06144909539347e-22
44.27,9.894317839985117e-23
44.28,9.223007108255487e-23
44.29,8.597243538626671e-23
44.3,8.013936842388324e-23
44.31,7.470206401067569e-23
44.32,6.963367040701965e-23
44.33,6.490915771297112e-23
44.34,6.050519425990823e-23
44.35,5.64000313887584e-23
44.36,5.257339604577834e-23
44.37,4.9006390665540876e-23
44.38,4.5681399846650396e-23
44.39,4.2582003359349174e-23
44.4,3.9692895055372967e-23
44.41,3.6999807279639064e-23
44.42,3.448944041044553e-23
44.43,3.2149397180247593e-23
44.44,2.996812145262543e-23
44.45,2.7934841153134836e-23
44.46,2.6039515072191804e-23
44.47,2.427278327726656e-23
44.48,2.2625920889530427e-23
44.49,2.1090794996663205e-23
44.5,1.9659824489050033e-23
44.51,1.8325942621005922e-23
44.52,1.7082562112161182e-23
44.53,1.5923542616649504e-23
44.54,1.48431603994427e-23
44.55,1.3836080070098224e-23
44.56,1.2897328234312478e-23
44.57,1.2022268933170462e-23
44.58,1.1206580748790288e-23
44.59,1.0446235463311362e-23
44.6,9.737478165829317e-24
44.61,9.076808709033836e-24
44.62,8.460964423982999e-24
44.63,7.886904007644548e-24
44.64,7.351792503639974e-24
44.65,6.852987302012212e-24
44.66,6.388025088886557e-24
44.67,5.954609681570568e-24
44.68,5.550600689020812e-24
44.69,5.17400294167257e-24
44.7,4.822956638438653e-24
44.71,4.495728162215031e-24
44.72,4.1907015185349754e-24
44.73,3.9063703550969624e-24
44.74,3.6413305227508444e-24
44.75,3.394273141208185e-24
44.76,3.1639781352294464e-24
44.77,2.9493082093700534e-24
44.78,2.749203231528389e-24
44.79,2.5626749975583205e-24
44.8,2.3888023510941268e-24
44.81,2.2267266344852375e-24
44.82,2.0756474483772906e-24
44.83,1.9348186989963235e-24
44.84,1.803544913618275e-24
44.85,1.681177806026927e-24
44.86,1.5671130749981081e-24
44.87,1.4607874200015901e-24
44.88,1.3616757593815442e-24
44.89,1.2692886372785022e-24
44.9,1.1831698064861394e-24
44.91,1.1028939753072732e-24
44.92,1.0280647072811091e-24
44.93,9.583124634102647e-25
44.94,8.93292777218478e-25
44.95,8.326845536277244e-25
44.96,7.761884832531925e-25
44.97,7.235255642849813e-25
44.98,6.744357246577938e-25
44.99,6.28676537703515e-25
45.0,5.8602202494453605e-25
45.01,5.462615401150104e-25
45.02,5.0919872889940025e-25
45.03,4.746505592507688e-25
45.04,4.424464174999493e-25
45.05,4.1242726579221616e-25
45.06,3.844448566901395e-25
45.07,3.5836100106429647e-25
45.08,3.3404688565599288e-25
45.09,3.1138243694224097e-25
45.1,2.902557281612963e-25
45.11,2.705624265702319e-25
45.12,2.5220527820519643e-25
45.13,2.3509362759964117e-25
45.14,2.1914297008881216e-25
45.15,2.0427453448941969e-25
45.16,1.9041489409383268e-25
45.17,1.7749560405749903e-25
45.18,1.6545286338900006e-25
45.19,1.542271998733625e-25
45.2,1.4376317637279694e-25
45.21,1.3400911705436768e-25
45.22,1.2491685219254342e-25
45.23,1.164414802864733e-25
45.24,1.0854114631711579e-25
45.25,1.0117683504924243e-25
45.26,9.431217835744798e-26
45.27,8.791327562477628e-26
45.28,8.194852632695996e-26
45.29,7.638847397545808e-26
45.3,7.120566064870764e-26
45.31,6.637449139313368e-26
45.32,6.187110782431016e-26
45.33,5.767327030401002e-26
45.34,5.376024811135383e-26
45.35,5.011271706563056e-26
45.36,4.671266409519332e-26
45.37,4.354329828120459e-26
45.38,4.058896793687629e-26
45.39,3.7835083312739477e-26
45.4,3.526804454619756e-26
45.41,3.2875174499583346e-26
45.42,3.064465615501549e-26
45.43,2.856547425690707e-26
45.44,2.6627360913902013e-26
45.45,2.4820744891631463e-26
45.46,2.3136704345860775e-26
45.47,2.1566922762590273e-26
45.48,2.0103647887550216e-26
45.49,1.8739653442243716e-26
45.5,1.7468203437491046e-26
45.51,1.6283018908221694e-26
45.52,1.517824690525654e-26
45.53,1.4148431590939015e-26
45.54,1.3188487295865294e-26
45.55,1.229367340367195e-26
45.56,1.1459570939839745e-26
45.57,1.0682060748905454e-26
45.58,9.957303152302962e-27
45.59,9.281718986387233e-27
45.6,8.651971926991193e-27
45.61,8.064952013224002e-27
45.62,7.517760289153573e-27
45.63,7.007694487518614e-27
45.64,6.532235684775994e-27
45.65,6.089035861574804e-27
45.66,5.675906307231735e-27
45.67,5.2908068109388946e-27
45.68,4.931835586329723e-27
45.69,4.597219879641023e-27
45.7,4.2853072150958885e-27
45.71,3.994557234270844e-27
45.72,3.723534089144321e-27
45.73,3.470899351264534e-27
45.74,3.23540540201592e-27
45.75,3.015889271344241e-27
45.76,2.811266894510945e-27
45.77,2.6205277585175397e-27
45.78,2.4427299117595806e-27
45.79,2.276995312265069e-27
45.8,2.12250549154752e-27
45.81,1.978497512657483e-27
45.82,1.8442602024732498e-27
45.83,1.7191306396226456e-27
45.84,1.6024908806934512e-27
45.85,1.4937649085641689e-27
45.86,1.3924157877841698e-27
45.87,1.2979430129566041e-27
45.88,1.2098800370280639e-27
45.89,1.1277919672795705e-27
45.9,1.0512734176395295e-27
45.91,9.799465067137903e-28
45.92,9.134589916453e-28
45.93,8.514825285880616e-28
45.94,7.937110512041934e-28
45.95,7.398592591773671e-28
45.96,6.896612092776434e-28
45.97,6.4286900201957775e-28
45.98,5.992515574284961e-28
45.99,5.585934738684553e-28
46.0,5.206939642967445e-28
46.01,4.853658646912634e-28
46.02,4.524347097544396e-28
46.03,4.2173787132888195e-28
46.04,3.9312375526968516e-28
46.05,3.664510528076815e-28
46.06,3.4158804270612246e-28
46.07,3.1841194076481817e-28
46.08,2.968082934590405e-28
46.09,2.76670412719013e-28
46.1,2.578988490585276e-28
46.11,2.404009004506844e-28
46.12,2.2409015452560163e-28
46.13,2.088860618290675e-28
46.14,1.947135380348636e-28
46.15,1.8150259314611057e-28
46.16,1.691879858547063e-28
46.17,1.5770890135177258e-28
46.18,1.4700865099809145e-28
46.19,1.3703439237125595e-28
46.2,1.2773686830717319e-28
46.21,1.1907016364709039e-28
46.22,1.1099147848881946e-28
46.23,1.0346091682250836e-28
46.24,9.644128950703008e-29
46.25,8.989793061408282e-29
46.26,8.379852623295006e-29
46.27,7.811295489057643e-29
46.28,7.281313879883562e-29
46.29,6.787290519434737e-29
46.3,6.326785708617925e-29
46.31,5.897525277303645e-29
46.32,5.497389353500912e-29
46.33,5.124401894518366e-29
46.34,4.7767209284201494e-29
46.35,4.4526294575795007e-29
46.36,4.1505269794066966e-29
46.37,3.8689215823828285e-29
46.38,3.606422578360572e-29
46.39,3.3617336347507545e-29
46.4,3.133646372675469e-29
46.41,2.9210343994759063e-29
46.42,2.72284774610235e-29
46.43,2.5381076819174634e-29
46.44,2.365901881304196e-29
46.45,2.205379918211256e-29
46.46,2.0557490663850328e-29
46.47,1.9162703845470082e-29
46.48,1.7862550671854096e-29
46.49,1.665061042938194e-29
46.5,1.5520898037697617e-29
46.51,1.4467834492813107e-29
46.52,1.348621931559794e-29
46.53,1.2571204869585885e-29
46.54,1.1718272421264789e-29
46.55,1.0923209824636196e-29
46.56,1.0182090719832017e-29
46.57,9.491255143068409e-30
46.58,8.847291452173267e-30
46.59,8.247019478436397e-30
46.6,7.687474821574382e-30
46.61,7.16589421024924e-30
46.62,6.679701855851792e-30
46.63,6.226496732152398e-30
46.64,5.804040718006397e-30
46.65,5.410247544550094e-30
46.66,5.0431724923122164e-30
46.67,4.7010027873554856e-30
46.68,4.382048649022784e-30
46.69,4.0847349450741925e-30
46.7,3.807593413010182e-30
46.71,3.549255409162473e-30
46.72,3.308445149743515e-30
46.73,3.083973410480567e-30
46.74,2.8747316537159636e-30
46.75,2.6796865539735967e-30
46.76,2.4978748949540656e-30
46.77,2.3283988127601714e-30
46.78,2.170421361860441e-30
46.79,2.0231623818927542e-30
46.8,1.885894644898522e-30
46.81,1.75794026395915e-30
46.82,1.638667345500197e-30
46.83,1.5274868687296075e-30
46.84,1.423849776800841e-30
46.85,1.3272442653350024e-30
46.86,1.237193254911082e-30
46.87,1.1532520350435533e-30
46.88,1.075006068011281e-30
46.89,1.0020689416927675e-30
46.9,9.340804612971971e-31
46.91,8.707048705683698e-31
46.92,8.116291936763201e-31
46.93,7.5656168960866705e-31
46.94,7.052304114282391e-31
46.95,6.573818632826588e-31
46.96,6.127797485332528e-31
46.97,5.712038028207977e-31
46.98,5.324487063058276e-31
46.99,4.963230697112141e-31
47.0,4.626484891599728e-31
47.01,4.312586651403225e-31
47.02,4.019985812474923e-31
47.03,3.747237386463213e-31
47.04,3.4929944247397125e-31
47.05,3.256001366590407e-31
47.06,3.0350878387181623e-31
47.07,2.8291628754387487e-31
47.08,2.6372095310234698e-31
47.09,2.4582798575857773e-31
47.1,2.2914902237089297e-31
47.11,2.136016950694335e-31
47.12,1.991092244883611e-31
47.13,1.856000405964356e-31
47.14,1.730074292535583e-31
47.15,1.6126920274768185e-31
47.16,1.503273926852942e-31
47.17,1.4012796371861842e-31
47.18,1.3062054669593267e-31
47.19,1.217581899170735e-31
47.2,1.1349712726583727e-31
47.21,1.0579656207415328e-31
47.22,9.861846565062128e-32
47.23,9.192738947855463e-32
47.24,8.569029015600265e-32
47.25,7.987636621328418e-32
47.26,7.445690600210609e-32
47.27,6.940514590515055e-32
47.28,6.469613816586987e-32
47.29,6.030662768575364e-32
47.3,5.621493718069763e-32
47.31,5.240086012927841e-32
47.32,4.8845560984299234e-32
47.33,4.5531482154771096e-32
47.34,4.244225729901077e-32
47.35,3.956263050063599e-32
47.36,3.687838092830029e-32
47.37,3.4376252607140467e-32
47.38,3.2043888955087773e-32
47.39,2.9869771760775226e-32
47.4,2.784316430166462e-32
47.41,2.5954058321515007e-32
47.42,2.4193124605319443e-32
47.43,2.255166690765071e-32
47.44,2.1021579006864296e-32
47.45,1.959530467310549e-32
47.46,1.826580035241262e-32
47.47,1.7026500382620556e-32
47.48,1.5871284569312108e-32
47.49,1.4794447961671913e-32
47.5,1.3790672678998986e-32
47.51,1.285500164872656e-32
47.52,1.1982814126275516e-32
47.53,1.1169802875840182e-32
47.54,1.0411952899406989e-32
47.55,9.7055216089759e-33
47.56,9.047020344056473e-33
47.57,8.433197143168686e-33
47.58,7.861020684259838e-33
47.59,7.327665314739507e-33
47.6,6.830497097196728e-33
47.61,6.367060801885278e-33
47.62,5.93506778174924e-33
47.63,5.532384670101823e-33
47.64,5.157022845147372e-33
47.65,4.8071286093131376e-33
47.66,4.48097403489716e-33
47.67,4.1769484308202595e-33
47.68,3.893550388343855e-33
47.69,3.629380366469009e-33
47.7,3.38313378040373e-33
47.71,3.1535945589645196e-33
47.72,2.939629139094761e-33
47.73,2.7401808678451078e-33
47.74,2.55426478416807e-33
47.75,2.3809627547586486e-33
47.76,2.2194189399178896e-33
47.77,2.06883556705e-33
47.78,1.928468990919589e-33
47.79,1.79762602121222e-33
47.8,1.6756604992639044e-33
47.81,1.5619701070525154e-33
47.82,1.4559933926935078e-33
47.83,1.3572069977494628e-33
47.84,1.2651230726620355e-33
47.85,1.1792868675418908e-33
47.86,1.0992744864185088e-33
47.87,1.0246907938604417e-33
47.88,9.551674636270249e-34
47.89,8.903611597158482e-34
47.9,8.299518408220327e-34
47.91,7.736411798372949e-34
47.92,7.211510905827954e-34
47.93,6.7222235450052735e-34
47.94,6.266133405206929e-34
47.95,5.840988117841169e-34
47.96,5.4446881332615815e-34
47.97,5.0752763522887855e-34
47.98,4.7309284612177495e-34
47.99,4.409943922573945e-34
48.0,4.110737577131289e-34
48.01,3.831831815715309e-34
48.02,3.571849282136335e-34
48.03,3.3295060712149577e-34
48.04,3.103605388306521e-34
48.05,2.8930316390173623e-34
48.06,2.696744919921024e-34
48.07,2.513775883069946e-34
48.08,2.3432209489391176e-34
48.09,2.184237844163503e-34
48.1,2.0360414420314184e-34
48.11,1.8978998851917457e-34
48.12,1.7691309714290469e-34
48.13,1.6490987846564639e-34
48.14,1.5372105544898107e-34
48.15,1.4329137288929166e-34
48.16,1.335693245439145e-34
48.17,1.245068987712244e-34
48.18,1.1605934142859191e-34
48.19,1.0818493485721262e-34
48.2,1.0084479186244538e-34
48.21,9.400266367219019e-35
48.22,8.76247609248884e-35
48.23,8.16795868031912e-35
48.24,7.613778148916827e-35
48.25,7.097197717295621e-35
48.26,6.615666289876345e-35
48.27,6.166805858084753e-35
48.28,5.748399756726676e-35
48.29,5.358381717143588e-35
48.3,4.99482566309354e-35
48.31,4.655936198960332e-35
48.32,4.340039743321958e-35
48.33,4.0455762640863615e-35
48.34,3.771091574385075e-35
48.35,3.515230151176142e-35
48.36,3.2767284410888265e-35
48.37,3.054408620456286e-35
48.38,2.84717277871738e-35
48.39,2.653997496464254e-35
48.4,2.473928791357559e-35
48.41,2.3060774069536896e-35
48.42,2.1496144211749112e-35
48.43,2.0037671527372722e-35
48.44,1.867815345318681e-35
48.45,1.7410876106247998e-35
48.46,1.622958112786089e-35
48.47,1.5128434777115894e-35
48.48,1.410199912137938e-35
48.49,1.314520518145027e-35
48.5,1.2253327898770456e-35
48.51,1.1421962801056973e-35
48.52,1.0647004251132025e-35
48.53,9.924625171528156e-36
48.54,9.251258144736592e-36
48.55,8.623577795772508e-36
48.56,8.038484370047255e-36
48.57,7.493088425453033e-36
48.58,6.984696563057219e-36
48.59,6.510798125945194e-36
48.6,6.069052800521207e-36
48.61,5.6572790590350355e-36
48.62,5.273443386264128e-36
48.63,4.9156502371433504e-36
48.64,4.582132675751881e-36
48.65,4.271243649425012e-36
48.66,3.98144785490305e-36
48.67,3.711314156345396e-36
48.68,3.459508517769029e-36
48.69,3.2247874150060584e-36
48.7,3.0059916946489538e-36
48.71,2.8020408496545493e-36
48.72,2.6119276833363635e-36
48.73,2.4347133353962455e-36
48.74,2.2695226454294234e-36
48.75,2.1155398310080678e-36
48.76,1.9720044589970956e-36
48.77,1.8382076902097907e-36
48.78,1.713488778856551e-36
48.79,1.597231809498235e-36
48.8,1.4888626553921226e-36
48.81,1.3878461432079349e-36
48.82,1.293683410112798e-36
48.83,1.2059094401722191e-36
48.84,1.1240907679024784e-36
48.85,1.0478233376323999e-36
48.86,9.767305081028285e-37
48.87,9.10461192451027e-37
48.88,8.486881243931015e-37
48.89,7.911062420429897e-37
48.9,7.374311813858918e-37
48.91,6.873978719670385e-37
48.92,6.407592278601101e-37
48.93,5.9728492745114215e-37
48.94,5.567602760115086e-37
48.95,5.189851454434276e-37
48.96,4.837729859616989e-37
48.97,4.509499048307722e-37
48.98,4.203538076079811e-37
48.99,3.9183359765167076e-37
49.0,3.6524842994128947e-37
49.01,3.4046701552420643e-37
49.02,3.173669731546501e-37
49.03,2.958342249227005e-37
49.04,2.757624328885926e-37
49.05,2.5705247394044947e-37
49.06,2.3961195028184703e-37
49.07,2.233547331319351e-37
49.08,2.0820053738453875e-37
49.09,1.940745251259289e-37
